S|K4|n19|D	¬(A⋁B⋁C⋁D)	true	SATISFIABLE	[[¬A, ¬B, ¬C, ¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A⋀¬B⋀¬C⋀¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) ⋀ ( ¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C⋀¬D) | -------------------------------------------------------------------------------------- |
S|K4|n19|O	A⋁B⋁C⋁D	true	SATISFIABLE	[[A], [B], [C], [D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A) ⋁ ( B) ⋁ ( C) ⋁ ( D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A⋁B⋁C⋁D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C⋁D) | -------------------------------------------------------------------------------------- |
S|K4|n07|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K4|n07|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K5|n01|D	(¬C)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬C) | -------------------------------------------------------------------------------------- |
S|K5|n01|O	(¬C)⋀(A⋀B⋀C)	true	CONTRADICTION		
S|K5|n22|D	¬(A⋁B⋁C)	true	SATISFIABLE	[[¬A, ¬B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A⋀¬B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C) | -------------------------------------------------------------------------------------- |
S|K5|n22|O	A⋁B⋁C	true	SATISFIABLE	[[A], [B], [C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A) ⋁ ( B) ⋁ ( C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A⋁B⋁C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C) | -------------------------------------------------------------------------------------- |
S|K5|n23|D	¬(A⋁B)	true	SATISFIABLE	[[¬A, ¬B]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( ¬A⋀¬B) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( ¬A) ⋀ ( ¬B) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B) | -------------------------------------------------------------------------------------- |
S|K5|n23|O	A⋁B	true	SATISFIABLE	[[A], [B]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( A) ⋁ ( B) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( A⋁B) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B) | -------------------------------------------------------------------------------------- |
S|K5|n02|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K5|n02|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K5|n12|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K5|n12|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K5|n16|D	(¬C)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬C) | -------------------------------------------------------------------------------------- |
S|K5|n16|O	(¬C)⋀(A⋀B⋀C⋀D)	true	CONTRADICTION		
S|K5|n24|D	¬(A⋁B⋁C⋁D)	true	SATISFIABLE	[[¬A, ¬B, ¬C, ¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A⋀¬B⋀¬C⋀¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) ⋀ ( ¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C⋀¬D) | -------------------------------------------------------------------------------------- |
S|K5|n24|O	A⋁B⋁C⋁D	true	SATISFIABLE	[[A], [B], [C], [D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A) ⋁ ( B) ⋁ ( C) ⋁ ( D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A⋁B⋁C⋁D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C⋁D) | -------------------------------------------------------------------------------------- |
S|K5|n25|D	¬(A⋁B⋁C⋁D)	true	SATISFIABLE	[[¬A, ¬B, ¬C, ¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A⋀¬B⋀¬C⋀¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) ⋀ ( ¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C⋀¬D) | -------------------------------------------------------------------------------------- |
S|K5|n25|O	A⋁B⋁C⋁D	true	SATISFIABLE	[[A], [B], [C], [D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A) ⋁ ( B) ⋁ ( C) ⋁ ( D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A⋁B⋁C⋁D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C⋁D) | -------------------------------------------------------------------------------------- |
S|K5|n03|D	(A)⋀¬((A⋁B)⋀C)	true	SATISFIABLE	[[A, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( A⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( A) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀¬C) | -------------------------------------------------------------------------------------- |
S|K5|n03|O	(A)⋀((A⋁B)⋀C)	true	SATISFIABLE	[[A, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( A⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( A) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀C) | -------------------------------------------------------------------------------------- |
S|K5|n05|D	(C⋀D)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[C, D, ¬A], [C, D, ¬B]]	MINIMAL NORMAL FORMS : |  | ( C) ⋀ ( D) ⋀ ( ¬A⋁¬B) | -------------------------------------------------------------------------------------- |
S|K5|n05|O	(C⋀D)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[C, D, A, B]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( C⋀D⋀A⋀B) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( C) ⋀ ( D) ⋀ ( A) ⋀ ( B) |  |  | MINIMAL NORMAL FORMS : |  | ( C⋀D⋀A⋀B) | -------------------------------------------------------------------------------------- |
S|K5|n09|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K5|n09|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K5|n13|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K5|n13|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K5|n14|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K5|n14|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K5|n18|D	(¬A⋀C)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( ¬A⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( ¬A) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀C) | -------------------------------------------------------------------------------------- |
S|K5|n18|O	(¬A⋀C)⋀(A⋀B⋀C⋀D)	true	CONTRADICTION		
S|K5|n20|D	¬((A⋁B)⋀C)	true	SATISFIABLE	[[¬A, ¬B], [¬C]]	MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B) ⋁ ( ¬C) | -------------------------------------------------------------------------------------- |
S|K5|n20|O	(A⋁B)⋀C	true	SATISFIABLE	[[A, C], [B, C]]	MINIMAL NORMAL FORMS : |  | ( A⋁B) ⋀ ( C) | -------------------------------------------------------------------------------------- |
S|K5|n06|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K5|n06|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K5|n10|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K5|n10|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K5|n19|D	(A)⋀¬(A⋁B⋁C⋁D)	true	CONTRADICTION		
S|K5|n19|O	(A)⋀(A⋁B⋁C⋁D)	true	SATISFIABLE	[[A]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( A) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( A) |  |  | MINIMAL NORMAL FORMS : |  | ( A) | -------------------------------------------------------------------------------------- |
S|K5|n07|D	(B⋀C)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[B, C, ¬A]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( B⋀C⋀¬A) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( B) ⋀ ( C) ⋀ ( ¬A) |  |  | MINIMAL NORMAL FORMS : |  | ( B⋀C⋀¬A) | -------------------------------------------------------------------------------------- |
S|K5|n07|O	(B⋀C)⋀(A⋀B⋀C)	true	SATISFIABLE	[[B, C, A]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( B⋀C⋀A) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( B) ⋀ ( C) ⋀ ( A) |  |  | MINIMAL NORMAL FORMS : |  | ( B⋀C⋀A) | -------------------------------------------------------------------------------------- |
B|K1|n01|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
B|K1|n01|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
B|K1|n22|D	¬(A⋁B⋁C)	true	SATISFIABLE	[[¬A, ¬B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A⋀¬B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C) | -------------------------------------------------------------------------------------- |
B|K1|n22|O	A⋁B⋁C	true	SATISFIABLE	[[A], [B], [C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A) ⋁ ( B) ⋁ ( C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A⋁B⋁C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C) | -------------------------------------------------------------------------------------- |
B|K1|n23|D	(A⋀B)⋀¬(A⋁B)	true	CONTRADICTION		
B|K1|n23|O	(A⋀B)⋀(A⋁B)	true	SATISFIABLE	[[A, B]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( A⋀B) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( A) ⋀ ( B) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B) | -------------------------------------------------------------------------------------- |
B|K1|n02|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
B|K1|n02|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
B|K1|n12|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
B|K1|n12|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
B|K1|n16|D	(A⋀B)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, B, ¬C], [A, B, ¬D]]	MINIMAL NORMAL FORMS : |  | ( A) ⋀ ( B) ⋀ ( ¬C⋁¬D) | -------------------------------------------------------------------------------------- |
B|K1|n16|O	(A⋀B)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
B|K1|n24|D	(¬A⋀D)⋀¬(A⋁B⋁C⋁D)	true	CONTRADICTION		
B|K1|n24|O	(¬A⋀D)⋀(A⋁B⋁C⋁D)	true	SATISFIABLE	[[¬A, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( ¬A⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( ¬A) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀D) | -------------------------------------------------------------------------------------- |
B|K1|n25|D	(D)⋀¬(A⋁B⋁C⋁D)	true	CONTRADICTION		
B|K1|n25|O	(D)⋀(A⋁B⋁C⋁D)	true	SATISFIABLE	[[D]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( D) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( D) | -------------------------------------------------------------------------------------- |
B|K1|n03|D	(A⋀B)⋀¬((A⋁B)⋀C)	true	SATISFIABLE	[[A, B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀¬C) | -------------------------------------------------------------------------------------- |
B|K1|n03|O	(A⋀B)⋀((A⋁B)⋀C)	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
B|K1|n05|D	(D)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[D, ¬A], [D, ¬B], [D, ¬C]]	MINIMAL NORMAL FORMS : |  | ( D) ⋀ ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
B|K1|n05|O	(D)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[D, A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( D⋀A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( D) ⋀ ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( D⋀A⋀B⋀C) | -------------------------------------------------------------------------------------- |
B|K1|n09|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
B|K1|n09|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
B|K1|n13|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
B|K1|n13|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
B|K1|n14|D	(A⋀B)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[A, B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀¬C) | -------------------------------------------------------------------------------------- |
B|K1|n14|O	(A⋀B)⋀(A⋀B⋀C)	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
B|K1|n18|D	(A⋀C)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, C, ¬B], [A, C, ¬D]]	MINIMAL NORMAL FORMS : |  | ( A) ⋀ ( C) ⋀ ( ¬B⋁¬D) | -------------------------------------------------------------------------------------- |
B|K1|n18|O	(A⋀C)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, C, B, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀C⋀B⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( C) ⋀ ( B) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀C⋀B⋀D) | -------------------------------------------------------------------------------------- |
B|K1|n20|D	¬((A⋁B)⋀C)	true	SATISFIABLE	[[¬A, ¬B], [¬C]]	MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B) ⋁ ( ¬C) | -------------------------------------------------------------------------------------- |
B|K1|n20|O	(A⋁B)⋀C	true	SATISFIABLE	[[A, C], [B, C]]	MINIMAL NORMAL FORMS : |  | ( A⋁B) ⋀ ( C) | -------------------------------------------------------------------------------------- |
B|K1|n06|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
